log_freight_cost,freight_vs_median_ratio,is_high_cost_shipment,log_weight,vendor_delay_rate,vendor_shipment_count,is_major_vendor,country_delay_rate,country_shipment_vol,is_high_volume_country,mode_delay_rate,composite_risk_score,order_month,order_quarter,order_dayofweek,is_end_of_quarter,is_weekend_order,freight_cost_per_kg,freight_vs_vendor_avg,vendor_mode_delay_rate,lead_time_days,vendor_avg_freight,vendor_freight_std,mode_air,mode_air_charter,mode_ocean,mode_truck,is_delayed
9.673741628447418,2.7077758403177015,0,7.731492029245684,0.2782577393808495,2778,1,0.16666666666666666,1194,1,0.21675118599705545,0.5615368747289139,7.0,3.0,2.0,0,0,6.977045654082528,1.219232356913109,0.26333841463414637,33.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,7.6624678152002375,0.09818181818181818,275,0,0.247460757156048,1083,1,0.21675118599705545,0.34037873581528455,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.0989010989010989,81.0,7181.721840490797,14413.02800836265,True,False,False,False,0
8.341527038209124,0.7144355162271036,0,6.848005274576363,0.2782577393808495,2778,1,0.10319767441860465,688,1,0.21675118599705545,0.5319180117193102,7.0,3.0,2.0,0,0,4.456418703506907,0.3216894416968444,0.26333841463414637,103.0,13035.833497923397,18090.23454960664,True,False,False,False,0
7.477819152229685,0.3011045794003225,0,4.770684624465665,0.21158690176322417,397,0,0.10319767441860465,688,1,0.21675118599705545,0.43607760487007263,7.0,3.0,2.0,0,0,15.105811965811967,0.30506833696089164,0.21374045801526717,54.0,5793.390482954545,8270.745116209046,True,False,False,False,0
8.166040116714676,0.5994185348201896,0,5.147494476813453,0.2782577393808495,2778,1,0.29770992366412213,655,0,0.21675118599705545,0.6226903945795218,7.0,3.0,2.0,0,0,20.5753216374269,0.2699006550337174,0.26333841463414637,18.0,13035.833497923397,18090.23454960664,True,False,False,False,1
8.038786353905747,0.5277737788677528,0,4.110873864173311,0.2782577393808495,2778,1,0.29770992366412213,655,0,0.21675118599705545,0.6226903945795218,7.0,3.0,2.0,0,0,51.630833333333335,0.23764111443226751,0.26333841463414637,30.0,13035.833497923397,18090.23454960664,True,False,False,False,0
10.235332671971365,4.748105297500449,1,8.112527763478637,0.2782577393808495,2778,1,0.19845857418111754,519,0,0.21675118599705545,0.576373098215876,7.0,3.0,2.0,0,0,8.356743628185907,2.1379331060372655,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
10.256328656693972,4.848853978640992,1,8.112527763478637,0.2782577393808495,2778,1,0.19845857418111754,519,0,0.21675118599705545,0.576373098215876,7.0,3.0,2.0,0,0,8.534062968515741,2.1832972939193986,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
10.252763188992915,4.8315957241098495,1,8.112527763478637,0.2782577393808495,2778,1,0.19845857418111754,519,0,0.21675118599705545,0.576373098215876,7.0,3.0,2.0,0,0,8.503688155922038,2.175526406080417,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
9.412350987526152,2.084894256987847,0,8.34972083747249,0.2782577393808495,2778,1,0.08796296296296297,216,0,0.21675118599705545,0.5248084797161567,7.0,3.0,2.0,0,0,2.894420529801325,0.9387669765764841,0.26333841463414637,48.0,13035.833497923397,18090.23454960664,True,False,False,False,0
9.946871701932512,3.558263645819047,0,8.090708716083997,0.2782577393808495,2778,1,0.16666666666666666,1194,1,0.21675118599705545,0.5615368747289139,7.0,3.0,2.0,0,0,6.4007906834201655,1.6021821698878782,0.26333841463414637,36.0,13035.833497923397,18090.23454960664,True,False,False,False,0
